item,homeportLabel,homeportCountryCode,homeportGeonamesId,ownerLabel,ownerUrl,ownerCountryCode,operatorLabel,operatorUrl,operatorCountryCode,manufacturerLabel,manufacturerUrl,manufacturerCountryCode
http://www.wikidata.org/entity/Q5874775,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5876897,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5880982,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5880984,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5882393,Bilbao,ES,3128026,,,,,,,,,
http://www.wikidata.org/entity/Q5887303,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5888145,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5890318,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5890318,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5891409,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5899053,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5899122,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5904331,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5905252,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5906002,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5906020,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5906533,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5907208,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5907878,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5908599,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5913025,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5913747,,,,,,,Brazilian Navy,http://marinha.mil.br,BR,,,
http://www.wikidata.org/entity/Q5919358,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5919501,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5920037,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5920037,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5922505,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5925053,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5927986,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5928879,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5931188,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5933631,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5940247,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5951657,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5952400,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5954197,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5957002,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5958797,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5961711,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5962552,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5964896,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5965647,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5965787,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5965868,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5968021,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5968764,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5969442,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5969565,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5969576,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5969758,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5970896,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5971155,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5972172,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5972294,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5972454,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972455,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972458,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972457,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972460,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972469,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972474,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972483,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972480,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972481,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972487,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972485,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972506,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972523,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,,,
http://www.wikidata.org/entity/Q5972523,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972525,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972547,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972553,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972563,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972565,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972579,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972583,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972585,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972590,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972591,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972588,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972601,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972606,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972604,Port Blair,IN,1259385,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972610,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972614,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972615,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972619,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972617,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972621,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972626,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972638,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972637,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972640,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972647,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972671,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972679,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972677,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972682,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972686,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972684,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972689,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972694,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972692,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972698,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972699,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972703,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972701,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972707,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972707,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,,,
http://www.wikidata.org/entity/Q5972708,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972709,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972714,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972716,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972716,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,,,
http://www.wikidata.org/entity/Q5972727,Mumbai,IN,1275339,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972730,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972732,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972742,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972741,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5972744,,,,,,,Indian Navy,http://indiannavy.nic.in/,IN,,,
http://www.wikidata.org/entity/Q5976749,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q5977721,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5977761,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5977781,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5977802,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q5981975,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5984084,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5985574,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5986460,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5987295,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5990418,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q5991027,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5991484,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5992280,,,,,,,Turkish Naval Forces,http://www.dzkk.tsk.tr/english/HOMEPAGE.php,TR,,,
http://www.wikidata.org/entity/Q5995136,,,,,,,,,,,,
http://www.wikidata.org/entity/Q5995338,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6000780,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6001209,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6001763,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6002832,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6006561,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6009227,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6014007,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6015224,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6015789,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6019550,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6019761,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6021058,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6021502,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6022113,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6023460,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6024520,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6024579,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6025160,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6034062,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6034879,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6038833,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6038869,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6038869,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6040983,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6040985,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6043315,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6046309,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6046471,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6050395,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6051704,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6052452,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6053712,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6055247,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6056137,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6057545,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6060032,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6060771,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6060959,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6061843,,,,,,,Brazilian Navy,http://marinha.mil.br,BR,,,
http://www.wikidata.org/entity/Q6062392,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6062422,,,,Transocean,http://www.deepwater.com/,CH,,,,,,
http://www.wikidata.org/entity/Q6064232,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6066204,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6066989,,,,,,,National Navy of Colombia,http://www.armada.mil.co,CO,,,
http://www.wikidata.org/entity/Q6067381,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6067398,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6067406,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6067470,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6067508,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6068913,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6070116,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6072507,,,,,,,Fisheries and Oceans Canada,http://www.dfo-mpo.gc.ca/,CA,,,
http://www.wikidata.org/entity/Q6072747,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6073352,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6073526,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6073593,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6073654,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6075849,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6076213,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6076916,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6077017,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6077094,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6077914,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6078041,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6081201,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6081965,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6083043,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6083353,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6083642,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6083640,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6086569,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6088085,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6089961,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,,,
http://www.wikidata.org/entity/Q6089961,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6093072,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6093091,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6093098,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6093127,,,,,,,Italian Navy,http://www.marina.difesa.it,IT,,,
http://www.wikidata.org/entity/Q6094122,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6096976,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6101757,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6104461,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6105978,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6106392,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6107404,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6107960,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6107966,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6107967,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6107975,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6107986,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6107984,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6111073,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6116091,,,,,,,Maritime Safety and Rescue Society,http://www.salvamentomaritimo.es/,ES,,,
http://www.wikidata.org/entity/Q6116290,San Francisco,US,5391959,,,,"Matson, Inc.",http://www.matson.com,US,,,
http://www.wikidata.org/entity/Q6116290,San Francisco,US,5391959,,,,"Matson, Inc.",http://www.matson.com,US,,,
http://www.wikidata.org/entity/Q6117835,,,,,,,Royal Navy,http://www.royalnavy.mod.uk/,GB,,,
http://www.wikidata.org/entity/Q6117835,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6118843,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6119252,,,,,,,Argentine Navy,http://www.ara.mil.ar,AR,,,
http://www.wikidata.org/entity/Q6120891,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6122311,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6125989,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6126272,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/,TW,,,
http://www.wikidata.org/entity/Q6126272,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/en/index.aspx,TW,,,
http://www.wikidata.org/entity/Q6126272,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127405,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127430,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127462,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127490,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127523,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127533,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127634,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6127679,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6128109,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6128419,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6128464,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6129073,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6129243,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130145,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6130309,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6130803,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130817,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6130833,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130864,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130879,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130892,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130934,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130964,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6130993,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6131010,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6131151,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6131212,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6131385,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6132017,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6132287,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6133784,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6134455,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6134522,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6134608,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6134855,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6134857,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6135463,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6135463,,,,,,,Japan Maritime Self-Defense Force,https://www.mod.go.jp/msdf/,JP,,,
http://www.wikidata.org/entity/Q6135928,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6135968,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6135984,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6136055,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138279,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138349,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138363,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138465,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138496,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138564,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138608,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6138744,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139156,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139739,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/,TW,,,
http://www.wikidata.org/entity/Q6139739,,,,,,,Republic of China Navy,https://navy.mnd.gov.tw/en/index.aspx,TW,,,
http://www.wikidata.org/entity/Q6139739,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139846,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139846,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139844,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139909,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6139954,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6140582,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6140703,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6140900,,,,,,,Spanish Navy,http://www.armada.mde.es,ES,,,
http://www.wikidata.org/entity/Q6140960,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6141010,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6141356,,,,,,,United States Navy,http://www.navy.mil,US,,,
http://www.wikidata.org/entity/Q6141376,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6141398,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6141582,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6142192,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6142387,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6143819,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6143976,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6144457,,,,,,,,,,,,
http://www.wikidata.org/entity/Q6146564,,,,,,,United States Navy,http://www.navy.mil,US,,,
