wikidataUrl,item,wikipediaUrl,wikipediaLang,imo
13783,http://www.wikidata.org/entity/Q20010356,https://ru.wikipedia.org/wiki/MSC_Oliver,ru,9703306
13784,http://www.wikidata.org/entity/Q20010357,https://en.wikipedia.org/wiki/RV_MTA_Turkuaz,en,9675470
13785,http://www.wikidata.org/entity/Q20010357,https://tr.wikipedia.org/wiki/RV_MTA_Turkuaz,tr,9675470
13786,http://www.wikidata.org/entity/Q20010357,https://en.wikipedia.org/wiki/RV_MTA_Turkuaz,en,9675470
13787,http://www.wikidata.org/entity/Q20010357,https://tr.wikipedia.org/wiki/RV_MTA_Turkuaz,tr,9675470
13788,http://www.wikidata.org/entity/Q11987530,https://no.wikipedia.org/wiki/MS_%C2%ABHj%C3%B8rungav%C3%A5g%C2%BB,nb,9190030
13789,http://www.wikidata.org/entity/Q11987531,https://no.wikipedia.org/wiki/MS_%C2%ABHjelmelandsfjord%C2%BB_(1945),nb,5151775
13790,http://www.wikidata.org/entity/Q11987528,https://no.wikipedia.org/wiki/MS_%C2%ABHenn%C3%B8y%C2%BB_(1957),nb,7398509
13791,http://www.wikidata.org/entity/Q11987529,https://no.wikipedia.org/wiki/MS_%C2%ABHidle%C2%BB_(1958),nb,5293145
13792,http://www.wikidata.org/entity/Q11987535,https://no.wikipedia.org/wiki/MS_%C2%ABHuldra%C2%BB_(1974),nb,7368853
13793,http://www.wikidata.org/entity/Q11987532,https://no.wikipedia.org/wiki/MS_%C2%ABHundv%C3%A5k%C3%B8y%C2%BB_(1979),nb,7805033
13794,http://www.wikidata.org/entity/Q11987533,https://no.wikipedia.org/wiki/MS_%C2%ABH%C3%A5kon_Jarl%C2%BB,nb,5140300
13795,http://www.wikidata.org/entity/Q11987538,https://en.wikipedia.org/wiki/Mirage_I,en,7221433
13796,http://www.wikidata.org/entity/Q11987538,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%A7%DA%98_%DB%B1,fa,7221433
13797,http://www.wikidata.org/entity/Q11987538,https://no.wikipedia.org/wiki/MS_%C2%ABJupiter%C2%BB_(1973),nb,7221433
13798,http://www.wikidata.org/entity/Q11987539,https://no.wikipedia.org/wiki/MS_%C2%ABJ%C3%B8senfjord%C2%BB_(1886),nb,5175551
13799,http://www.wikidata.org/entity/Q11987537,https://no.wikipedia.org/wiki/MS_%C2%ABIng%C3%B8y%C2%BB,nb,5161366
13800,http://www.wikidata.org/entity/Q11987543,https://no.wikipedia.org/wiki/MS_%C2%ABLadejarl%C2%BB,nb,9257448
13801,http://www.wikidata.org/entity/Q11987540,https://nn.wikipedia.org/wiki/MS_%C2%ABKarmsund%C2%BB,nn,7724203
13802,http://www.wikidata.org/entity/Q11987540,https://no.wikipedia.org/wiki/MS_%C2%ABKarmsund%C2%BB,nb,7724203
13803,http://www.wikidata.org/entity/Q11987541,https://no.wikipedia.org/wiki/MS_%C2%ABKong_Olav%C2%BB,nb,6401206
13804,http://www.wikidata.org/entity/Q11987541,https://sv.wikipedia.org/wiki/M/S_Kong_Olav,sv,6401206
13805,http://www.wikidata.org/entity/Q11987547,https://no.wikipedia.org/wiki/MS_%C2%ABMidnatsol%C2%BB_(1949),nb,5234462
13806,http://www.wikidata.org/entity/Q11987544,https://no.wikipedia.org/wiki/MS_%C2%ABKongen%C2%BB,nb,9481166
13807,http://www.wikidata.org/entity/Q11987544,https://uk.wikipedia.org/wiki/Tidekongen,uk,9481166
13808,http://www.wikidata.org/entity/Q11987550,https://nn.wikipedia.org/wiki/MS_%C2%ABMidthordland%C2%BB,nn,5234539
13809,http://www.wikidata.org/entity/Q11987550,https://no.wikipedia.org/wiki/MS_%C2%ABMidthordland%C2%BB_(1947),nb,5234539
13810,http://www.wikidata.org/entity/Q11987548,https://no.wikipedia.org/wiki/MS_%C2%ABM%C3%B8rejarl%C2%BB,nb,9257450
13811,http://www.wikidata.org/entity/Q11987549,https://no.wikipedia.org/wiki/MS_%C2%ABNordlys%C2%BB_(1951),nb,5255583
13812,http://www.wikidata.org/entity/Q11987553,https://no.wikipedia.org/wiki/MS_%C2%ABNordsyssel%C2%BB,nb,8118994
13813,http://www.wikidata.org/entity/Q11987553,https://sv.wikipedia.org/wiki/M/S_Nordsyssel,sv,8118994
13814,http://www.wikidata.org/entity/Q11987559,https://no.wikipedia.org/wiki/MS_%C2%ABPolyrover%C2%BB,nb,5281623
13815,http://www.wikidata.org/entity/Q11987561,https://no.wikipedia.org/wiki/MS_%C2%ABPolyviking%C2%BB,nb,7229851
13816,http://www.wikidata.org/entity/Q11987566,https://no.wikipedia.org/wiki/MS_%C2%ABPrinsen%C2%BB,nb,9481207
13817,http://www.wikidata.org/entity/Q11987566,https://no.wikipedia.org/wiki/MS_%C2%ABPrinsen%C2%BB,nb,9481207
13818,http://www.wikidata.org/entity/Q11987567,"https://de.wikipedia.org/wiki/Rogaland_(Schiff,_1929)",de,5298652
13819,http://www.wikidata.org/entity/Q11987567,https://no.wikipedia.org/wiki/MS_%C2%ABRogaland%C2%BB,nb,5298652
13820,http://www.wikidata.org/entity/Q11987567,"https://de.wikipedia.org/wiki/Rogaland_(Schiff,_1929)",de,5298652
13821,http://www.wikidata.org/entity/Q11987567,https://no.wikipedia.org/wiki/MS_%C2%ABRogaland%C2%BB,nb,5298652
13822,http://www.wikidata.org/entity/Q11987565,https://no.wikipedia.org/wiki/MS_%C2%ABProbo_Emu%C2%BB,nb,8309804
13823,http://www.wikidata.org/entity/Q11987570,https://no.wikipedia.org/wiki/MS_%C2%ABRogaland%C2%BB_(1978),nb,7525360
13824,http://www.wikidata.org/entity/Q11987571,https://no.wikipedia.org/wiki/MS_%C2%ABRogaland%C2%BB_(1964),nb,6416031
13825,http://www.wikidata.org/entity/Q11987574,"https://de.wikipedia.org/wiki/Sandnes_(Schiff,_1950)",de,5310905
13826,http://www.wikidata.org/entity/Q11987574,https://no.wikipedia.org/wiki/MS_%C2%ABSandnes%C2%BB_(1950),nb,5310905
13827,http://www.wikidata.org/entity/Q11987574,"https://de.wikipedia.org/wiki/Sandnes_(Schiff,_1950)",de,5310905
13828,http://www.wikidata.org/entity/Q11987574,https://no.wikipedia.org/wiki/MS_%C2%ABSandnes%C2%BB_(1950),nb,5310905
13829,http://www.wikidata.org/entity/Q11987575,https://no.wikipedia.org/wiki/MS_%C2%ABSjernar%C3%B8y%C2%BB_(1959),nb,5330644
13830,http://www.wikidata.org/entity/Q11987572,https://no.wikipedia.org/wiki/MS_%C2%ABRygerfjord%C2%BB,nb,5155409
13831,http://www.wikidata.org/entity/Q11987573,https://no.wikipedia.org/wiki/MS_%C2%ABR%C3%B8d%C3%B8yl%C3%B8ven%C2%BB,nb,9168659
13832,http://www.wikidata.org/entity/Q11987578,https://no.wikipedia.org/wiki/MS_%C2%ABSognefjord%C2%BB,nb,5333141
13833,http://www.wikidata.org/entity/Q11987579,https://no.wikipedia.org/wiki/MS_%C2%ABSkudenes%C2%BB,nb,5331571
13834,http://www.wikidata.org/entity/Q11987582,https://nn.wikipedia.org/wiki/MS_%C2%ABSolundir%C2%BB,nn,8822351
13835,http://www.wikidata.org/entity/Q11987582,https://no.wikipedia.org/wiki/MS_%C2%ABSolundir%C2%BB_(1989),nb,8822351
13836,http://www.wikidata.org/entity/Q11987583,https://no.wikipedia.org/wiki/MS_%C2%ABStolmen%C2%BB_(1929),nb,5341227
13837,http://www.wikidata.org/entity/Q11987580,https://nn.wikipedia.org/wiki/MS_%C2%ABSleipner%C2%BB_(1989),nn,8816053
13838,http://www.wikidata.org/entity/Q11987580,https://no.wikipedia.org/wiki/MS_%C2%ABSleipner%C2%BB_(1989),nb,8816053
13839,http://www.wikidata.org/entity/Q11987586,https://no.wikipedia.org/wiki/MS_%C2%ABStavanger%C2%BB_(1943),nb,5339262
13840,http://www.wikidata.org/entity/Q11987587,https://no.wikipedia.org/wiki/MS_%C2%ABStoresund%C2%BB,nb,7396410
13841,http://www.wikidata.org/entity/Q11987590,https://nn.wikipedia.org/wiki/MS_%C2%ABSunnhordland%C2%BB_(1975),nn,7396393
13842,http://www.wikidata.org/entity/Q11987590,https://no.wikipedia.org/wiki/MS_%C2%ABSunnhordland%C2%BB_(1975),nb,7396393
13843,http://www.wikidata.org/entity/Q11987591,https://no.wikipedia.org/wiki/MS_%C2%ABSunriver%C2%BB,nb,5345285
13844,http://www.wikidata.org/entity/Q11987592,https://no.wikipedia.org/wiki/MS_%C2%ABStr%C3%B8nstad%C2%BB,nb,5342518
13845,http://www.wikidata.org/entity/Q11987593,https://no.wikipedia.org/wiki/MS_%C2%ABSunnfjord%C2%BB,nb,6115426
13846,http://www.wikidata.org/entity/Q11987598,https://nn.wikipedia.org/wiki/MS_%C2%ABTideadmiral%C2%BB,nn,9544580
13847,http://www.wikidata.org/entity/Q11987598,https://no.wikipedia.org/wiki/MS_%C2%ABAdmiralen%C2%BB,nb,9544580
13848,http://www.wikidata.org/entity/Q11987596,https://nn.wikipedia.org/wiki/MS_%C2%ABTedno%C2%BB_(1973),nn,7321996
13849,http://www.wikidata.org/entity/Q11987596,https://no.wikipedia.org/wiki/MS_%C2%ABTedno%C2%BB_(1973),nb,7321996
13850,http://www.wikidata.org/entity/Q11987597,https://no.wikipedia.org/wiki/MS_%C2%ABTedno%C2%BB_(2007),nb,9392494
13851,http://www.wikidata.org/entity/Q11987602,https://no.wikipedia.org/wiki/MS_%C2%ABBrage%C2%BB,nb,9438963
13852,http://www.wikidata.org/entity/Q11987602,https://no.wikipedia.org/wiki/MS_%C2%ABBrage%C2%BB,nb,9438963
13853,http://www.wikidata.org/entity/Q11987603,https://no.wikipedia.org/wiki/MS_%C2%ABTidevind%C2%BB,nb,9473494
13854,http://www.wikidata.org/entity/Q11987606,https://no.wikipedia.org/wiki/MS_%C2%ABFjordglimt%C2%BB,nb,9510242
13855,http://www.wikidata.org/entity/Q11987604,https://no.wikipedia.org/wiki/MS_%C2%ABTidelyn%C2%BB_(2009),nb,9517185
13856,http://www.wikidata.org/entity/Q11987605,https://nn.wikipedia.org/wiki/MS_%C2%ABTideekspress%C2%BB,nn,9481829
13857,http://www.wikidata.org/entity/Q11987605,https://no.wikipedia.org/wiki/MS_%C2%ABEkspressen%C2%BB,nb,9481829
13858,http://www.wikidata.org/entity/Q4381977,https://de.wikipedia.org/wiki/Professor_Molchanov,de,8010348
13859,http://www.wikidata.org/entity/Q4381977,https://en.wikipedia.org/wiki/Professor_Molchanov,en,8010348
13860,http://www.wikidata.org/entity/Q4381977,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D9%81%D8%B3%D9%88%D8%B1_%D9%85%D9%88%D9%84%DA%86%D8%A7%D9%86%D8%A7%D9%88,fa,8010348
13861,http://www.wikidata.org/entity/Q4381977,https://fr.wikipedia.org/wiki/Professeur_Molchanov,fr,8010348
13862,http://www.wikidata.org/entity/Q4381977,https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%BE%D1%80_%D0%9C%D0%BE%D0%BB%D1%87%D0%B0%D0%BD%D0%BE%D0%B2_(%D1%81%D1%83%D0%B4%D0%BD%D0%BE),ru,8010348
13863,http://www.wikidata.org/entity/Q4411805,https://en.wikipedia.org/wiki/ARA_Bah%C3%ADa_Buen_Suceso,en,5033856
13864,http://www.wikidata.org/entity/Q4411805,https://es.wikipedia.org/wiki/ARA_Bah%C3%ADa_Buen_Suceso_(B-6),es,5033856
13865,http://www.wikidata.org/entity/Q4411805,https://fi.wikipedia.org/wiki/ARA_Bah%C3%ADa_Buen_Suceso,fi,5033856
13866,http://www.wikidata.org/entity/Q4411805,https://fr.wikipedia.org/wiki/ARA_Bah%C3%ADa_Buen_Suceso,fr,5033856
13867,http://www.wikidata.org/entity/Q4412199,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D0%BE%D0%B5_%D1%81%D0%B8%D1%8F%D0%BD%D0%B8%D0%B5_(%D0%B1%D1%83%D1%80%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D0%B0),ru,8770998
13868,http://www.wikidata.org/entity/Q4412741,https://en.wikipedia.org/wiki/SS_Ukkopekka,en,6610132
13869,http://www.wikidata.org/entity/Q4412741,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DB%8C%D9%88%DA%A9%D9%88%D9%BE%DA%A9%D8%A7,fa,6610132
13870,http://www.wikidata.org/entity/Q4412741,https://fi.wikipedia.org/wiki/S/S_Ukkopekka,fi,6610132
13871,http://www.wikidata.org/entity/Q4412741,https://sv.wikipedia.org/wiki/S/S_Ukkopekka,sv,6610132
13872,http://www.wikidata.org/entity/Q4412741,https://en.wikipedia.org/wiki/SS_Ukkopekka,en,6610132
13873,http://www.wikidata.org/entity/Q4412741,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DB%8C%D9%88%DA%A9%D9%88%D9%BE%DA%A9%D8%A7,fa,6610132
13874,http://www.wikidata.org/entity/Q4412741,https://fi.wikipedia.org/wiki/S/S_Ukkopekka,fi,6610132
13875,http://www.wikidata.org/entity/Q4412741,https://sv.wikipedia.org/wiki/S/S_Ukkopekka,sv,6610132
13876,http://www.wikidata.org/entity/Q4415732,https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD_%D0%94%D0%B5%D0%B6%D0%BD%D1%91%D0%B2_(%D0%BB%D0%B5%D0%B4%D0%BE%D0%BA%D0%BE%D0%BB),ru,7119446
13877,http://www.wikidata.org/entity/Q4415732,https://en.wikipedia.org/wiki/Semyon_Dezhnev_(1971_icebreaker),en,7119446
13878,http://www.wikidata.org/entity/Q4426749,https://ja.wikipedia.org/wiki/%E3%82%BD%E3%83%89%E3%83%AB%E3%82%B8%E3%82%A7%E3%82%B9%E3%83%88%E3%83%B4%E3%82%A9_(%E8%88%B9),ja,8610253
13879,http://www.wikidata.org/entity/Q4426749,https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B4%D1%80%D1%83%D0%B6%D0%B5%D1%81%D1%82%D0%B2%D0%BE_(%D1%81%D1%83%D0%B4%D0%BD%D0%BE),ru,8610253
13880,http://www.wikidata.org/entity/Q4450289,https://en.wikipedia.org/wiki/Kigoriak,en,7824261
13881,http://www.wikidata.org/entity/Q4450289,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BB%D0%B0%D0%B3%D0%B8_(%D0%BB%D0%B5%D0%B4%D0%BE%D0%BA%D0%BE%D0%BB),ru,7824261
13882,http://www.wikidata.org/entity/Q4451194,https://bg.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%BA%D0%B5%D1%80%D0%B8_%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%A0-70046,bg,9333670
13883,http://www.wikidata.org/entity/Q4451194,https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BD%D0%BA%D0%B5%D1%80%D1%8B_%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82%D0%B0_%D0%A0-70046,ru,9333670
13884,http://www.wikidata.org/entity/Q4489299,https://de.wikipedia.org/wiki/AF_Francesca,de,7602089
13885,http://www.wikidata.org/entity/Q4489299,https://it.wikipedia.org/wiki/AF_Francesca,it,7602089
13886,http://www.wikidata.org/entity/Q4493357,https://cs.wikipedia.org/wiki/Fulk_Al_Salamah_(L3),cs,8509026
13887,http://www.wikidata.org/entity/Q4493357,https://en.wikipedia.org/wiki/Al_Dhaferah_(ship),en,8509026
13888,http://www.wikidata.org/entity/Q4493357,https://ru.wikipedia.org/wiki/Fulk_al_Salamah,ru,8509026
13889,http://www.wikidata.org/entity/Q4493357,https://sv.wikipedia.org/wiki/Al_Dhaferah,sv,8509026
13890,http://www.wikidata.org/entity/Q4534698,https://fr.wikipedia.org/wiki/Yunyi_Baltiets,fr,8827038
13891,http://www.wikidata.org/entity/Q4534698,https://ru.wikipedia.org/wiki/%D0%AE%D0%BD%D1%8B%D0%B9_%D0%B1%D0%B0%D0%BB%D1%82%D0%B8%D0%B5%D1%86,ru,8827038
13892,http://www.wikidata.org/entity/Q4571942,https://en.wikipedia.org/wiki/NoCGV_Eigun,en,5359652
13893,http://www.wikidata.org/entity/Q4571942,https://nn.wikipedia.org/wiki/KV_Eigun,nn,5359652
13894,http://www.wikidata.org/entity/Q4571942,https://no.wikipedia.org/wiki/KV_%C2%ABEigun%C2%BB,nb,5359652
13895,http://www.wikidata.org/entity/Q4571942,https://pl.wikipedia.org/wiki/KV_Eigun,pl,5359652
13896,http://www.wikidata.org/entity/Q4573875,https://en.wikipedia.org/wiki/Epos_(library_ship),en,8428868
13897,http://www.wikidata.org/entity/Q4573875,https://es.wikipedia.org/wiki/Epos_(barco_biblioteca),es,8428868
13898,http://www.wikidata.org/entity/Q4573875,https://nn.wikipedia.org/wiki/Bokb%C3%A5ten_%C2%ABEpos%C2%BB,nn,8428868
13899,http://www.wikidata.org/entity/Q4573875,https://no.wikipedia.org/wiki/Bokb%C3%A5ten_%C2%ABEpos%C2%BB,nb,8428868
13900,http://www.wikidata.org/entity/Q4573875,https://pl.wikipedia.org/wiki/Epos_(statek-biblioteka),pl,8428868
13901,http://www.wikidata.org/entity/Q4573875,https://sv.wikipedia.org/wiki/Bokb%C3%A5ten_Epos,sv,8428868
13902,http://www.wikidata.org/entity/Q4579390,https://de.wikipedia.org/wiki/Pride_of_Telemark,de,7907257
13903,http://www.wikidata.org/entity/Q4579390,https://en.wikipedia.org/wiki/MS_Pride_of_Telemark,en,7907257
13904,http://www.wikidata.org/entity/Q4579390,https://no.wikipedia.org/wiki/MS_%C2%ABPride_of_Telemark%C2%BB,nb,7907257
13905,http://www.wikidata.org/entity/Q4579390,https://sv.wikipedia.org/wiki/M/S_Pride_of_Telemark,sv,7907257
13906,http://www.wikidata.org/entity/Q4581003,"https://de.wikipedia.org/wiki/Jupiter_(Schiff,_1975)",de,7360186
13907,http://www.wikidata.org/entity/Q4581003,https://en.wikipedia.org/wiki/MS_Jupiter,en,7360186
13908,http://www.wikidata.org/entity/Q4581003,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%DA%98%D9%88%D9%BE%DB%8C%D8%AA%D8%B1,fa,7360186
13909,http://www.wikidata.org/entity/Q4581003,https://fi.wikipedia.org/wiki/M/S_Jupiter,fi,7360186
13910,http://www.wikidata.org/entity/Q4581003,https://no.wikipedia.org/wiki/MS_%C2%ABJupiter%C2%BB_(Fjord_Line),nb,7360186
13911,http://www.wikidata.org/entity/Q4582558,https://cs.wikipedia.org/wiki/%C3%85lesund_(W312),cs,9139763
13912,http://www.wikidata.org/entity/Q4582558,https://en.wikipedia.org/wiki/NoCGV_%C3%85lesund,en,9139763
13913,http://www.wikidata.org/entity/Q4582558,https://fr.wikipedia.org/wiki/NoCGV_%C3%85lesund,fr,9139763
13914,http://www.wikidata.org/entity/Q4582558,https://nn.wikipedia.org/wiki/KV_%C2%AB%C3%85lesund%C2%BB,nn,9139763
13915,http://www.wikidata.org/entity/Q4582558,https://no.wikipedia.org/wiki/KV_%C2%AB%C3%85lesund%C2%BB,nb,9139763
13916,http://www.wikidata.org/entity/Q4582558,https://pl.wikipedia.org/wiki/KV_%C3%85lesund,pl,9139763
13917,http://www.wikidata.org/entity/Q4583073,https://en.wikipedia.org/wiki/HNoMS_Horten_(A530),en,8746806
13918,http://www.wikidata.org/entity/Q4583073,https://fa.wikipedia.org/wiki/%D8%A7%DA%86%E2%80%8C%D9%86%D9%88%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3_%D9%87%D9%88%D8%B1%D8%AA%D9%86_(%D8%A7%DB%8C%DB%B5%DB%B3%DB%B0),fa,8746806
13919,http://www.wikidata.org/entity/Q4583073,https://nn.wikipedia.org/wiki/KNM_%C2%ABHorten%C2%BB,nn,8746806
13920,http://www.wikidata.org/entity/Q4583073,https://no.wikipedia.org/wiki/KNM_%C2%ABHorten%C2%BB,nb,8746806
13921,http://www.wikidata.org/entity/Q4584264,https://en.wikipedia.org/wiki/Southern_Actor,en,5335228
13922,http://www.wikidata.org/entity/Q4584264,https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%AA%D8%B1%D9%86_%D8%A7%DA%A9%D8%AA%D8%B1,fa,5335228
13923,http://www.wikidata.org/entity/Q4584264,https://fr.wikipedia.org/wiki/Southern_Actor,fr,5335228
13924,http://www.wikidata.org/entity/Q4584264,https://nn.wikipedia.org/wiki/%C2%ABSouthern_Actor%C2%BB,nn,5335228
13925,http://www.wikidata.org/entity/Q4584264,https://no.wikipedia.org/wiki/%C2%ABSouthern_Actor%C2%BB,nb,5335228
13926,http://www.wikidata.org/entity/Q4584264,https://sv.wikipedia.org/wiki/S/S_Southern_Actor,sv,5335228
13927,http://www.wikidata.org/entity/Q4586502,https://nn.wikipedia.org/wiki/MF_%C2%ABBruvik%C2%BB,nn,7812555
13928,http://www.wikidata.org/entity/Q4586502,https://no.wikipedia.org/wiki/MF_%C2%ABBruvik%C2%BB,nb,7812555
13929,http://www.wikidata.org/entity/Q4586502,https://sv.wikipedia.org/wiki/MF_Bruvik,sv,7812555
13930,http://www.wikidata.org/entity/Q4587101,https://en.wikipedia.org/wiki/MV_Granvin,en,5135159
13931,http://www.wikidata.org/entity/Q4587101,https://nn.wikipedia.org/wiki/MS_%C2%ABGranvin%C2%BB,nn,5135159
13932,http://www.wikidata.org/entity/Q4587101,https://no.wikipedia.org/wiki/MS_%C2%ABGranvin%C2%BB,nb,5135159
13933,http://www.wikidata.org/entity/Q4587473,https://en.wikipedia.org/wiki/SS_Stord_I,en,5341564
13934,http://www.wikidata.org/entity/Q4587473,https://nn.wikipedia.org/wiki/DS_%C2%ABStord%C2%BB,nn,5341564
13935,http://www.wikidata.org/entity/Q4587473,https://no.wikipedia.org/wiki/DS_%C2%ABStord%C2%BB,nb,5341564
13936,http://www.wikidata.org/entity/Q4587473,https://sv.wikipedia.org/wiki/S/S_Stord_I,sv,5341564
13937,http://www.wikidata.org/entity/Q4650910,https://en.wikipedia.org/wiki/ACV_Ashmore_Guardian,en,8215285
13938,http://www.wikidata.org/entity/Q4650912,https://en.wikipedia.org/wiki/ADV_Ocean_Protector,en,9374260
13939,http://www.wikidata.org/entity/Q4650912,"https://nl.wikipedia.org/wiki/Ocean_Protector_(schip,_2007)",nl,9374260
13940,http://www.wikidata.org/entity/Q4651207,https://cs.wikipedia.org/wiki/ADV_Ocean_Shield,cs,9628374
13941,http://www.wikidata.org/entity/Q20642211,"https://de.wikipedia.org/wiki/Sunward_(Schiff,_1966)",de,6610663
13942,http://www.wikidata.org/entity/Q20642211,https://en.wikipedia.org/wiki/MS_Sunward_(1966),en,6610663
13943,http://www.wikidata.org/entity/Q20642211,https://fr.wikipedia.org/wiki/%C3%8Ele_de_Beaut%C3%A9_(ferry_de_1966),fr,6610663
13944,http://www.wikidata.org/entity/Q20642224,https://en.wikipedia.org/wiki/Algoma_Navigator,en,6707961
13945,http://www.wikidata.org/entity/Q20642268,https://uk.wikipedia.org/wiki/USNS_Carson_City_(T-EPF-7),uk,9677557
13946,http://www.wikidata.org/entity/Q20642268,https://en.wikipedia.org/wiki/USNS_Carson_City,en,9677557
13947,http://www.wikidata.org/entity/Q20642273,https://en.wikipedia.org/wiki/USNS_Choctaw_County,en,9648001
13948,http://www.wikidata.org/entity/Q20642347,https://fr.wikipedia.org/wiki/USNS_Kane_(T-AGS-27),fr,7738644
13949,http://www.wikidata.org/entity/Q20642347,https://en.wikipedia.org/wiki/USNS_Kane,en,7738644
13950,http://www.wikidata.org/entity/Q20642350,https://da.wikipedia.org/wiki/Express_2,da,9561356
13951,http://www.wikidata.org/entity/Q20642350,https://en.wikipedia.org/wiki/HSC_Express_2,en,9561356
13952,http://www.wikidata.org/entity/Q20642350,https://da.wikipedia.org/wiki/Express_2,da,9561356
13953,http://www.wikidata.org/entity/Q20642350,https://en.wikipedia.org/wiki/HSC_Express_2,en,9561356
13954,http://www.wikidata.org/entity/Q20642350,https://da.wikipedia.org/wiki/Express_2,da,9561356
13955,http://www.wikidata.org/entity/Q20642350,https://en.wikipedia.org/wiki/HSC_Express_2,en,9561356
13956,http://www.wikidata.org/entity/Q20642430,https://en.wikipedia.org/wiki/MV_Skorpios_II,en,8006397
13957,http://www.wikidata.org/entity/Q20642431,https://en.wikipedia.org/wiki/MV_Skorpios_III,en,9143908
13958,http://www.wikidata.org/entity/Q20642465,https://en.wikipedia.org/wiki/Pineglen,en,8409331
13959,http://www.wikidata.org/entity/Q20642492,https://en.wikipedia.org/wiki/Red_Jet_6,en,9788083
13960,http://www.wikidata.org/entity/Q20642492,https://en.wikipedia.org/wiki/Red_Jet_6,en,9788083
13961,http://www.wikidata.org/entity/Q20642492,https://en.wikipedia.org/wiki/Red_Jet_6,en,9788083
13962,http://www.wikidata.org/entity/Q20642554,https://en.wikipedia.org/wiki/Sospan_Dau,en,7711062
13963,http://www.wikidata.org/entity/Q20642582,"https://en.wikipedia.org/wiki/Thomas_Rennie_(ferry,_1951)",en,5359535
13964,http://www.wikidata.org/entity/Q20642620,https://en.wikipedia.org/wiki/WD_Mersey,en,8123195
13965,http://www.wikidata.org/entity/Q20642646,https://en.wikipedia.org/wiki/USNS_Yuma_(T-EPF-8),en,9677569
13966,http://www.wikidata.org/entity/Q20642646,https://uk.wikipedia.org/wiki/USNS_Yuma_(T-EPF-8),uk,9677569
13967,http://www.wikidata.org/entity/Q20656099,https://de.wikipedia.org/wiki/Ultragaz_S%C3%A3o_Paulo,de,5243645
13968,http://www.wikidata.org/entity/Q20667935,https://de.wikipedia.org/wiki/Seem%C3%B6we_II,de,6913376
13969,http://www.wikidata.org/entity/Q20667935,https://sv.wikipedia.org/wiki/M/S_Saga_Lejon,sv,6913376
13970,http://www.wikidata.org/entity/Q20683328,https://de.wikipedia.org/wiki/Noahs_Ark,de,7803645
13971,http://www.wikidata.org/entity/Q20683328,https://fr.wikipedia.org/wiki/Noahs_Ark_(navire_de_croisi%C3%A8re),fr,7803645
13972,http://www.wikidata.org/entity/Q20686945,https://fr.wikipedia.org/wiki/Frans_Hals_(navire),fr,6516764
13973,http://www.wikidata.org/entity/Q20715118,https://en.wikipedia.org/wiki/USS_Hassayampa,en,7737066
13974,http://www.wikidata.org/entity/Q20723138,https://fr.wikipedia.org/wiki/Abel_Tasman_(voilier),fr,5202794
13975,http://www.wikidata.org/entity/Q20723669,https://de.wikipedia.org/wiki/Rhodesia_Castle,de,5529390
13976,http://www.wikidata.org/entity/Q20723669,https://fr.wikipedia.org/wiki/Rhodesia_Castle_(paquebot),fr,5529390
13977,http://www.wikidata.org/entity/Q20725865,https://fr.wikipedia.org/wiki/Energy_Concentration_(p%C3%A9trolier),fr,7007198
13978,http://www.wikidata.org/entity/Q20741808,"https://de.wikipedia.org/wiki/Frisia_III_(Schiff,_2015)",de,9732450
13979,http://www.wikidata.org/entity/Q20742826,https://sv.wikipedia.org/wiki/S/S_%C3%85ngermanland,sv,3002605
13980,http://www.wikidata.org/entity/Q20744270,https://de.wikipedia.org/wiki/MSC_Zoe,de,9703318
13981,http://www.wikidata.org/entity/Q20744270,https://en.wikipedia.org/wiki/MSC_Zoe,en,9703318
13982,http://www.wikidata.org/entity/Q20744270,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3%E2%80%8C%D8%B3%DB%8C_%D8%B2%D9%88,fa,9703318
13983,http://www.wikidata.org/entity/Q20744270,https://fr.wikipedia.org/wiki/MSC_Zoe,fr,9703318
