imo,name,ship_type,reporting_period,technical_efficiency,port_of_registry,home_port,ice_class,doc_issue_date,doc_expiry_date,verifier_number,verifier_name,verifier_nab,verifier_address,verifier_city,verifier_accreditation_number,verifier_country,monitoring_method_a,monitoring_method_b,monitoring_method_c,monitoring_method_d,annual_monitoring_total_fuel_consumption,annual_monitoring_fuel_consumption_assigned_to_on_laden,annual_monitoring_total_co2_emissions,annual_monitoring_co2_emissions_from_all_voyages_between_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_from_all_voyages_to_ports_under_a_ms_juridiction,annual_monitoring_co2_emissions_which_occured_within_ports_under_a_ms_jurisdiction_at_berth,annual_monitoring_co2_emissions_assigned_to_passenger_transport,annual_monitoring_co2_emissions_assigned_to_freight_transport,annual_monitoring_co2_emissions_assigned_to_on_laden,annual_monitoring_total_time_spent_at_sea,annual_average_fuel_consumption_per_distance,annual_average_fuel_consumption_per_transport_work_mass,annual_average_fuel_consumption_per_transport_work_volume,annual_average_fuel_consumption_per_transport_work_dwt,annual_average_fuel_consumption_per_transport_work_pax,annual_average_fuel_consumption_per_transport_work_freight,annual_average_co2_emissions_per_distance,annual_average_co2_emissions_per_transport_work_mass,annual_average_co2_emissions_per_transport_work_volume,annual_average_co2_emissions_per_transport_work_dwt,annual_average_co2_emissions_per_transport_work_pax,annual_average_co2_emissions_per_transport_work_freight,voluntary_reporting_distance_through_ice,voluntary_reporting_total_time_spent_at_sea,voluntary_reporting_total_time_spent_at_sea_through_ice,voluntary_reporting_average_fuel_consumption_per_distance_on_laden_voyages,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_fuel_consumption_per_transport_work_on_laden_voyages_freight,voluntary_reporting_average_co2_emissions_per_distance_on_laden_voyages,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_mass,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_volume,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_dwt,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_pax,voluntary_reporting_average_co2_emissions_per_transport_work_on_laden_voyages_freight,voluntary_reporting_additional_comments,voluntary_reporting_average_density_of_the_cargo_transported
9726449,SAROCHA NAREE,Bulk carrier,2020.0,EEDI (3.95 gCO₂/t·nm),SINGAPORE,,,24/03/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,Yes,,,892.01,,2815.96,0.0,2815.96,0.0,0.0,,,,889.5,83.74,1.86,,,,,264.36,5.89,,,,,,889.5,,,,,,,,,,,,,,,
9726451,MAERSK TANGIER,Oil tanker,2020.0,EEDI (4.02 gCO₂/t·nm),Svendborg,,,19/04/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,440.27,,1373.79,0.0,1126.27,0.0,247.52,,,,469.7,86.81,,,,,,270.89,,,,,,,469.7,,,,,,,,,,,,,,,
9726475,TORM TROILUS,Oil tanker,2020.0,EEDI (4.07 gCO₂/t·nm),Singapore,Singapore,,28/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,539.91,,1711.66,26.92,1022.07,490.08,172.57,,,,516.2,95.26,2.95,,,,,301.99,9.34,,,,,,516.2,,,,,,,,,,,,,,,
9726487,TORM TIMOTHY,Oil tanker,2020.0,EEDI (4.13 gCO₂/t·nm),Singapore,Singapore,,28/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,726.15,,2268.6,36.39,1142.32,984.09,105.8,,,,842.7,71.5,2.13,,,,,223.39,6.66,,,,,,842.7,,,,,,,,,,,,,,,
9726504,KMARIN GENOA,Bulk carrier,2020.0,EIV (4.9 gCO₂/t·nm),,,,30/04/2021,30/06/2022,,VERIFAVIA SAS,COFRAC,33 Avenue du Maine,Paris,4-0596,France,,Yes,,,810.12,,2563.33,193.55,1826.63,279.98,263.17,,,,783.0,94.86,3.16,,,,,300.16,9.99,,,,,,783.0,,,,,,,,,,,,,,,
9726566,TD TOKYO,Bulk carrier,2020.0,EEDI (3.87 gCO₂/t·nm),Monrovia,,,30/03/2021,30/06/2022,,Bureau Veritas Certification France,COFRAC,1 Place Zaha Hadid,92400 COURBEVOIE,4-0076,France,Yes,,,,1329.35,,4210.71,292.44,2487.95,1162.58,267.74,,,,1406.5,89.37,1.96,,,,,283.07,6.2,,,,,,1406.5,,,,,,,,,,,,,,,
9726578,TD HAMBURG,Bulk carrier,2020.0,EEDI (3.85 gCO₂/t·nm),Monrovia,,,29/03/2021,30/06/2022,,Bureau Veritas Certification France,COFRAC,1 Place Zaha Hadid,92400 COURBEVOIE,4-0076,France,Yes,,,,277.92,,877.25,0.0,366.78,421.92,88.55,,,,306.6,84.12,3.03,,,,,265.51,9.56,,,,,,306.6,,,,,,,,,,,,,,,
9726580,FRONT OCELOT,Oil tanker,2020.0,EEDI (3.13 gCO₂/t·nm),Majuro,Majuro,IC,18/05/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,7591.2,,24056.88,1033.93,7594.49,12490.25,2938.21,,,,6139.62,131.98,2.05,,,,,418.26,6.5,,,,,,6139.62,,,,,,,,,,,,,,,
9726592,FRONT LYNX,Oil tanker,2020.0,EEDI (3.13 gCO₂/t·nm),Majuro,Majuro,IC,25/05/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,Yes,,7397.2,,23606.48,0.0,8405.48,12308.66,2892.33,,,,5334.3,129.86,2.52,,,,,414.4,8.03,,,,,,5334.3,,,,,,,,,,,,,,,
9726607,HAFNIA HENRIETTE,Oil tanker,2020.0,EEDI (4.42 gCO₂/t·nm),Valletta,,,16/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,1284.6,,4029.68,0.0,2171.0,1766.98,91.69,,,,1429.3,87.39,4.74,,,,,274.15,14.88,,,,,,1429.3,,,,,,,,,,,,,,,
9726619,HAFNIA LENE,Chemical tanker,2020.0,EEDI (4.5 gCO₂/t·nm),Valletta,,,31/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,728.95,,2272.92,0.0,909.93,1338.63,24.37,,,,825.6,75.21,6.1,,,,,234.52,19.02,,,,,,825.6,,,,,,,,,,,,,,,
9726621,HAFNIA LISE,Oil tanker,2020.0,EEDI (4.42 gCO₂/t·nm),Valletta,,IA,31/03/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,779.89,,2445.82,277.3,756.52,1246.25,165.75,,,,740.1,91.43,2.35,,,,,286.73,7.38,,,,,0.0,740.1,0.0,,,,,,,,,,,,,,
9726671,MAERSK STADELHORN,Container ship,2020.0,EEDI (9.16 gCO₂/t·nm),SINGAPORE,,,15/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,2252.09,,7116.27,246.06,1113.4,5585.35,171.46,,,,514.8,266.17,2.97,,,,,841.07,9.37,,,,,,514.8,,,,,,,,,,,,,,,
9726695,GLOBAL HIGHWAY,Vehicle carrier,2020.0,EEDI (14.4 gCO₂/t·nm),PANAMA,,,19/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,5098.9,,15995.14,2429.51,7995.91,4631.66,938.05,,,,3917.67,93.84,11.42,,,,,294.39,35.84,,,,,,3917.67,,,,,,,,,,,,,,,
9726700,HORIZON HIGHWAY,Vehicle carrier,2020.0,EEDI (14.4 gCO₂/t·nm),PANAMA,,,21/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,3904.6,,12309.89,1625.69,4802.27,4893.68,988.25,,,,4098.2,83.82,10.79,,,,,264.26,34.01,,,,,,4098.2,,,,,,,,,,,,,,,
9726750,MTM SAVANNAH,Chemical tanker,2020.0,EEDI (6.81 gCO₂/t·nm),Singapore,Singapore,,16/07/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,Yes,,448.66,448.66,1401.12,298.29,200.42,820.53,81.88,,,1401.11,793.8,52.54,3.29,,,,,164.07,10.29,,,,,,793.8,,52.54,3.29,,,,,164.06,10.29,,,,,,
9727015,SEAWAYS HENDRICKS,Oil tanker,2020.0,EEDI (2.09 gCO₂/t·nm),MAJURO,,,26/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,Yes,,,3293.18,,10290.53,0.0,10102.72,0.0,187.81,,,,1236.5,216.63,0.75,,,,,676.92,2.36,,,,,,1236.5,,,,,,,,,,,,,,,
9727041,SAGAR SAMRAT,Bulk carrier,2020.0,EEDI (3.59 gCO₂/t·nm),SINGAPORE,,IA,30/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,5324.22,,16860.66,5889.03,4555.72,4894.33,1521.58,,,,4143.25,105.45,3.0,,,,,333.92,9.5,,,,,0.0,4143.25,0.0,,,,,,,,,,,,,,
9727077,OCEAN FORTUNE,Bulk carrier,2020.0,EEDI (4.73 gCO₂/t·nm),Hong Kong,,,26/02/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,448.16,,1399.76,0.0,135.19,1241.29,23.28,,,,630.25,59.68,2.09,,,,,186.39,6.52,,,,,,630.25,,,,,,,,,,,,,,,
9727089,KEN UN,Bulk carrier,2020.0,EEDI (4.62 gCO₂/t·nm),Panama City,,,27/05/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,Yes,,,615.08,,1926.05,121.15,1669.44,0.0,135.45,,,,939.8,61.39,1.88,,,,,192.22,5.9,,,,,,939.8,,,,,,,,,,,,,,,
9727118,NORDIC OLYMPIC,Bulk carrier,2020.0,EEDI (3.73 gCO₂/t·nm),Panama,Panama,IA,08/06/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,3596.57,,11242.7,1758.21,4029.38,4981.2,473.92,,,,3729.47,95.8,2.61,,,,,299.48,8.15,,,,,,3729.47,,,,,,,,,,,,,,,
9727120,NORDIC OASIS,Bulk carrier,2020.0,EEDI (3.73 gCO₂/t·nm),Panama,Panama,IA,08/06/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,4377.37,,13744.76,3905.12,4433.03,4722.27,684.34,,,,4307.67,90.0,2.33,,,,,282.6,7.32,,,,,,4307.67,,,,,,,,,,,,,,,
9727132,TAI SPLENDOR,Bulk carrier,2020.0,EIV (3.94 gCO₂/t·nm),Panama,Panama,,29/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,,,,,409.47,330.47,1297.48,0.0,253.27,983.74,60.47,,,1044.21,506.6,70.32,1.83,,,,,222.82,5.8,,,,,,506.6,,73.08,1.48,,,,,230.92,4.67,,,,,,
9727182,LOWLANDS HOPE,Bulk carrier,2020.0,EEDI (3.74 gCO₂/t·nm),Singapore,,IC,19/04/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,,,Yes,,2368.25,1974.52,7487.97,698.98,2940.93,3485.36,362.69,,,6243.59,2568.45,79.13,2.07,,,,,250.18,6.54,,,,,,2568.45,,79.82,1.72,,,,,252.39,5.45,,,,,,
9727326,ORIENT VIOLET,Bulk carrier,2020.0,EIV (3.68 gCO₂/t·nm),SINGAPORE,,,15/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,699.52,,2209.67,0.0,1326.28,865.44,17.95,,,,1015.5,84.4,2.48,,,,,266.61,7.84,,,,,,1015.5,,,,,,,,,,,,,,,
9727352,MINERAL EDO,Bulk carrier,2020.0,EIV (3.11 gCO₂/t·nm),PANAMA,,,26/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,2779.5,,8776.39,430.68,3150.46,4785.54,409.71,,,,1985.4,130.16,0.75,,,,,410.98,2.38,,,,,,1985.4,,,,,,,,,,,,,,,
9727431,ND PISTIS,Bulk carrier,2020.0,EEDI (4.31 gCO₂/t·nm),Valletta,Valletta,,25/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,1003.09,,3163.98,178.72,1828.74,986.03,170.5,,,,818.77,103.15,2.47,,,,,325.36,7.8,,,,,,818.77,,,,,,,,,,,,,,,
9727467,ADRIANA ROSE,Bulk carrier,2020.0,EEDI (3.61 gCO₂/t·nm),Panama,,,06/04/2021,30/06/2022,1083,AMERICAN BUREAU OF SHIPPING HELLENIC SINGLE MEMBER LIMITED LIABILITY COMPANY (ABS HELLENIC S.M. LTD),Hellenic Accreditation System (ESYD),1 Sachtouri & 1 Navarinou Street,Kallithea,1083,Greece,Yes,,,,1234.73,,3863.88,0.0,178.89,3579.67,105.32,,,,1019.75,96.95,1.59,,,,,303.38,4.96,,,,,,1019.75,,,,,,,,,,,,,,,
9727493,TCZEW,Bulk carrier,2020.0,EEDI (4.6 gCO₂/t·nm),Monrovia,,IC,20/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2774.07,,8718.35,1113.71,3753.93,3398.58,452.14,,,,3372.64,74.85,3.16,,,,,235.23,9.93,,,,,0.0,3372.64,0.0,,,,,,,,,,,,,,
9727508,DRAWNO,Bulk carrier,2020.0,EEDI (4.76 gCO₂/t·nm),Monrovia,,IC,01/06/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2412.77,,7570.58,1030.07,2797.66,3239.67,503.18,,,,2773.89,75.67,2.72,,,,,237.42,8.53,,,,,0.0,2773.89,0.0,,,,,,,,,,,,,,
9727510,KARLINO,Bulk carrier,2020.0,EEDI (4.76 gCO₂/t·nm),Monrovia,,IC,20/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2839.81,,8937.92,1208.02,2889.34,4441.41,399.15,,,,3503.5,68.5,2.43,,,,,215.58,7.63,,,,,0.0,3503.5,0.0,,,,,,,,,,,,,,
9727522,SOPOT,Bulk carrier,2020.0,EEDI (4.65 gCO₂/t·nm),MONROVIA,,IC,26/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,2140.24,,6844.23,5298.75,0.0,665.5,879.98,,,,2838.88,65.32,3.43,,,,,208.89,10.97,,,,,0.0,2838.88,0.0,,,,,,,,,,,,,,
9727546,NAVIG8 ADAMITE,Chemical tanker,2020.0,EEDI (5.27 gCO₂/t·nm),Majuro,,,27/04/2021,30/06/2022,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,Yes,Yes,,617.87,,1956.46,0.0,239.49,1653.17,63.8,,,,717.7,77.13,2.84,,,,,244.22,8.99,,,,,,717.7,,,,,,,,,,,,,,,
9727558,NAVIG8 ARAGONITE,Chemical tanker,2020.0,EEDI (5.07 gCO₂/t·nm),Majuro,,,04/05/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,,Yes,,2731.85,,8613.38,1459.73,3027.87,3349.68,776.12,,,,2487.63,93.52,9.62,,,,,294.86,30.32,,,,,,2487.63,,,,,,,,,,,,,,,
9727560,NAVIG8 AZURITE,Chemical tanker,2020.0,EEDI (5.19 gCO₂/t·nm),Majuro,,,27/04/2021,30/06/2022,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,Yes,Yes,,1336.57,,4245.06,626.97,1386.65,1822.82,408.6,,,,1152.1,97.7,3.67,,,,,310.3,11.66,,,,,,1152.1,,,,,,,,,,,,,,,
9727584,NAVIG8 ACHROITE,Chemical tanker,2020.0,EEDI (5.15 gCO₂/t·nm),Majuro,,,27/04/2021,30/06/2022,,Korean Register,DAkkS,"36, Myeongji ocean city 9-ro, Gangseo gu,

Busan, 618-814, Republic of Korea",Busan,D-VS-20824-01-00,"Korea, Republic of",,Yes,Yes,,1301.31,,4124.27,567.47,948.19,1897.52,711.09,,,,1236.0,94.09,3.29,,,,,298.19,10.44,,,,,,1236.0,,,,,,,,,,,,,,,
9727637,FENG DE HAI,Bulk carrier,2020.0,EEDI (3.95 gCO₂/t·nm),Hong Kong,,,23/04/2021,30/06/2022,541,CHINA CLASSIFICATION SOCIETY,The Italian Accreditation Body (ACCREDIA),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,0003VV,China,Yes,,,,584.69,,1838.05,46.07,1422.29,146.91,222.78,,,,454.91,109.62,3.85,,,,,344.59,12.11,,,,,,454.91,,,,,,,,,,,,,,,
9727649,FENG HUI HAI,Bulk carrier,2020.0,EEDI (3.83 gCO₂/t·nm),Hongkong,,,23/04/2021,30/06/2022,541,CHINA CLASSIFICATION SOCIETY,The Italian Accreditation Body (ACCREDIA),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,0003VV,China,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
9727651,FENG SHOU HAI,Bulk carrier,2020.0,EEDI (3.78 gCO₂/t·nm),Hong Kong,,,22/04/2021,30/06/2022,541,CHINA CLASSIFICATION SOCIETY,The Italian Accreditation Body (ACCREDIA),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,0003VV,China,Yes,,,,2489.58,,7863.94,80.79,2261.98,5163.06,358.12,,,,2480.98,90.98,1.9,,,,,287.38,6.0,,,,,,2480.98,,,,,,,,,,,,,,,
9727663,FENG ZE HAI,Bulk carrier,2020.0,EEDI (3.82 gCO₂/t·nm),"Hong Kong, China",,,22/04/2021,30/06/2022,541,CHINA CLASSIFICATION SOCIETY,The Italian Accreditation Body (ACCREDIA),CCS Mansion 9 DONGZHIMEN NAN DA JIE,Beijing,0003VV,China,Yes,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
9727871,MAERSK GUAYAQUIL,Container ship,2020.0,EEDI (10.41 gCO₂/t·nm),Hong Kong,,,28/04/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,,Yes,Yes,,7030.92,,22154.43,4918.86,13335.38,3067.89,832.32,,,,1781.21,281.68,3.12,,,,,887.56,9.84,,,,,,1781.21,,,,,,,,,,,,,,,
9727974,FLAG METTE,Bulk carrier,2020.0,EEDI (3.73 gCO₂/t·nm),,,IB,22/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,4457.92,,14094.06,923.71,5390.82,6988.78,790.71,,,,3676.0,111.59,3.02,,,,,352.8,9.54,,,,,,3676.0,,,,,,,,,,,,,,,
9727986,DESPINA V,Bulk carrier,2020.0,EEDI (3.8 gCO₂/t·nm),,,IB,22/04/2021,30/06/2022,581,HELLENIC LLOYD'S S.A.,HELLENIC ACCREDITATION SYSTEM,"348 Syggrou Avenue,",Athens,1190,Greece,Yes,,,,6060.39,,19023.45,0.0,8703.62,9816.87,502.97,,,,5585.0,100.33,2.85,,,,,314.93,8.95,,,,,,5585.0,,,,,,,,,,,,,,,
9728069,DRIVE GREEN HIGHWAY,Vehicle carrier,2020.0,EEDI (14.6 gCO₂/t·nm),PANAMA,,,19/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,812.7,,2538.48,138.5,2399.97,0.0,0.0,,,,594.1,92.32,40.02,,,,,288.36,124.99,,,,,,594.1,,,,,,,,,,,,,,,
9728071,ORION HIGHWAY,Vehicle carrier,2020.0,EEDI (14.26 gCO₂/t·nm),PANAMA,,,19/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,Yes,Yes,,6416.9,,20129.68,2131.74,9859.66,6923.54,1214.73,,,,5179.13,92.89,11.49,,,,,291.39,36.06,,,,,,5179.13,,,,,,,,,,,,,,,
9728083,APOLLON HIGHWAY,Vehicle carrier,2020.0,EEDI (14.4 gCO₂/t·nm),PANAMA,,,21/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,6226.5,,19733.7,1282.08,9439.08,7659.28,1353.25,,,,4470.1,100.23,12.37,,,,,317.66,39.2,,,,,,4470.1,,,,,,,,,,,,,,,
9728095,POLARIS HIGHWAY,Vehicle carrier,2020.0,EEDI (14.3 gCO₂/t·nm),PANAMA,,,21/04/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,5555.2,,17502.82,3739.95,8857.86,4142.3,762.71,,,,4232.4,90.15,12.63,,,,,284.04,39.78,,,,,,4232.4,,,,,,,,,,,,,,,
9728124,GENEVA STAR,Bulk carrier,2020.0,EEDI (3.52 gCO₂/t·nm),SINGAPORE,,,27/01/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,,,Yes,,2689.62,1752.19,8397.35,82.84,3794.96,4348.52,171.03,,,5466.18,2038.1,112.41,3.63,,,,,350.96,11.32,,,,,,2038.1,,,2.36,,,,,,7.37,,,,,,
9728198,NORD POLARIS,Bulk carrier,2020.0,EEDI (3.53 gCO₂/t·nm),PANAMA,,,21/05/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,1008.92,,3227.96,384.08,797.07,1703.19,343.61,,,,1015.5,78.45,1.78,,,,,251.01,5.7,,,,,,1015.5,,,,,,,,,,,,,,,
9728239,MINERVA CORALIA,Oil tanker,2020.0,EEDI (2.89 gCO₂/t·nm),Valletta,,,28/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,3076.87,,9844.96,751.6,4348.2,3123.9,1621.3,,,,2485.4,130.96,1.7,,,,,419.04,5.44,,,,,,2485.4,,,,,,,,,,,,,,,
9728241,MINERVA BALTICA,Oil tanker,2020.0,EEDI (2.86 gCO₂/t·nm),Valletta,,IB,28/04/2021,30/06/2022,,RINA Services Spa,ACCREDIA,Via Corsica 12,Genova,002O,Italy,Yes,,,,5726.78,,18336.46,667.1,8423.3,7354.8,1891.3,,,,4995.3,111.21,2.54,,,,,356.07,8.15,,,,,,4995.3,,,,,,,,,,,,,,,
9728382,CRYSTAL CONFIDENCE,Bulk carrier,2020.0,EEDI (5.22 gCO₂/t·nm),MANILA,,,02/03/2021,30/06/2022,001,Nippon Kaiji Kyokai,Deutsche Akkredierungsstelle GmbH,"4-7, Kioi-Cho, Chiyoda-Ku","Tokyo, 102-8567",VS-21325-01,Japan,Yes,,,,503.09,,1586.72,0.0,182.89,1390.04,13.79,,,,629.9,63.87,2.26,,,,,201.44,7.14,,,,,,629.9,,,,,,,,,,,,,,,
9728411,KWK EXCELSUS,Oil tanker,2020.0,EEDI (3.18 gCO₂/t·nm),Singapore,,,22/02/2021,30/06/2022,,DNV GL,German national accreditation body (DAkkS),Brooktorkai 18,20457 Hamburg,D-VS-16026-01-00,Germany,Yes,,,,4921.55,,15537.01,3606.1,4715.71,5753.71,1461.5,,,,3131.9,157.85,2.43,,,,,498.32,7.67,,,,,,3131.9,,,,,,,,,,,,,,,
