wikidataUrl,item,wikipediaUrl,wikipediaLang,imo
11511,http://www.wikidata.org/entity/Q17239724,https://ja.wikipedia.org/wiki/%E6%B5%B7%E5%8F%8B%E4%B8%B8,ja,9580948
11512,http://www.wikidata.org/entity/Q17355455,https://fr.wikipedia.org/wiki/Pierre_Loti_(paquebot),fr,5278042
11513,http://www.wikidata.org/entity/Q17378259,https://en.wikipedia.org/wiki/MF_Stord_(1970),en,7023099
11514,http://www.wikidata.org/entity/Q17378259,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D8%A7%D9%81_%D8%A7%D8%B3%D8%AA%D9%88%D8%B1%D8%AF_(%DB%B1%DB%B9%DB%B7%DB%B0),fa,7023099
11515,http://www.wikidata.org/entity/Q17378259,https://nn.wikipedia.org/wiki/MF_%C2%ABStord%C2%BB_(1970),nn,7023099
11516,http://www.wikidata.org/entity/Q17378259,https://no.wikipedia.org/wiki/MF_%C2%ABFusa%C2%BB_(1970),nb,7023099
11517,http://www.wikidata.org/entity/Q17378325,https://nn.wikipedia.org/wiki/MF_%C2%ABStrandebarm%C2%BB,nn,7112204
11518,http://www.wikidata.org/entity/Q17378325,https://no.wikipedia.org/wiki/MF_%C2%ABStrandebarm%C2%BB,nb,7112204
11519,http://www.wikidata.org/entity/Q17379809,https://nn.wikipedia.org/wiki/MF_%C2%ABFitjar%C2%BB,nn,7321922
11520,http://www.wikidata.org/entity/Q17379809,https://no.wikipedia.org/wiki/MF_%C2%ABFitjar%C2%BB,nb,7321922
11521,http://www.wikidata.org/entity/Q17380902,https://nn.wikipedia.org/wiki/MF_%C2%ABJondal%C2%BB,nn,7368839
11522,http://www.wikidata.org/entity/Q17380902,https://no.wikipedia.org/wiki/MF_%C2%ABJondal%C2%BB,nb,7368839
11523,http://www.wikidata.org/entity/Q17381521,"https://nl.wikipedia.org/wiki/Athena_(schip,_2011)",nl,9548603
11524,http://www.wikidata.org/entity/Q17507514,https://en.wikipedia.org/wiki/SAS_Protea,en,7114707
11525,http://www.wikidata.org/entity/Q17507514,https://fr.wikipedia.org/wiki/SAS_Protea_(A_324),fr,7114707
11526,http://www.wikidata.org/entity/Q17507514,https://en.wikipedia.org/wiki/SAS_Protea,en,7114707
11527,http://www.wikidata.org/entity/Q17507514,https://fr.wikipedia.org/wiki/SAS_Protea_(A_324),fr,7114707
11528,http://www.wikidata.org/entity/Q17509080,https://en.wikipedia.org/wiki/RV_Mirabilis,en,9619725
11529,http://www.wikidata.org/entity/Q17509080,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%88%DB%8C_%D9%85%DB%8C%D8%B1%D8%A7%D8%A8%DB%8C%D9%84%DB%8C%D8%B3,fa,9619725
11530,http://www.wikidata.org/entity/Q17509863,https://en.wikipedia.org/wiki/SD_Northern_River,en,9179323
11531,http://www.wikidata.org/entity/Q17509870,https://en.wikipedia.org/wiki/SD_Victoria,en,9534107
11532,http://www.wikidata.org/entity/Q17511120,https://en.wikipedia.org/wiki/MRV_Alba-Na-Mara,en,9378668
11533,http://www.wikidata.org/entity/Q17511120,https://fr.wikipedia.org/wiki/MRV_Alba-Na-Mara,fr,9378668
11534,http://www.wikidata.org/entity/Q17511217,https://hr.wikipedia.org/wiki/M/V_Stena_Paris,hr,9299123
11535,http://www.wikidata.org/entity/Q17511217,https://en.wikipedia.org/wiki/Stena_Paris,en,9299123
11536,http://www.wikidata.org/entity/Q17513041,https://en.wikipedia.org/wiki/NOAAS_Pisces_(R_226),en,9349071
11537,http://www.wikidata.org/entity/Q17513041,https://fr.wikipedia.org/wiki/NOAAS_Pisces_(R_226),fr,9349071
11538,http://www.wikidata.org/entity/Q17513516,https://en.wikipedia.org/wiki/Hyundai_Pride,en,9637260
11539,http://www.wikidata.org/entity/Q17513516,https://fa.wikipedia.org/wiki/%D9%87%DB%8C%D9%88%D9%86%D8%AF%D8%A7%DB%8C_%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF,fa,9637260
11540,http://www.wikidata.org/entity/Q17514557,https://en.wikipedia.org/wiki/Dora_(sternwheeler),en,8029636
11541,http://www.wikidata.org/entity/Q17514557,https://en.wikipedia.org/wiki/Dora_(sternwheeler),en,8029636
11542,http://www.wikidata.org/entity/Q17515036,https://de.wikipedia.org/wiki/Dominion_Monarch,de,1166828
11543,http://www.wikidata.org/entity/Q17515036,https://en.wikipedia.org/wiki/QSMV_Dominion_Monarch,en,1166828
11544,http://www.wikidata.org/entity/Q17515139,https://en.wikipedia.org/wiki/CCGS_Captain_Goddard_M.S.M.,en,9586112
11545,http://www.wikidata.org/entity/Q17515162,https://en.wikipedia.org/wiki/CCGS_Corporal_Teather_C.V.,en,9586057
11546,http://www.wikidata.org/entity/Q17620736,https://it.wikipedia.org/wiki/Arborea_(nave),it,5022039
11547,http://www.wikidata.org/entity/Q17749986,https://pl.wikipedia.org/wiki/MS_Karpaty,pl,9582506
11548,http://www.wikidata.org/entity/Q17763900,https://no.wikipedia.org/wiki/DS_%C2%ABFrameggen%C2%BB_(1948),nb,5275181
11549,http://www.wikidata.org/entity/Q17763910,https://no.wikipedia.org/wiki/DS_%C2%ABFredrikshald_1%C2%BB_(1890),nb,5333749
11550,http://www.wikidata.org/entity/Q17763940,https://no.wikipedia.org/wiki/DS_%C2%ABGudrid%C2%BB_(1922),nb,5505168
11551,http://www.wikidata.org/entity/Q17763995,https://de.wikipedia.org/wiki/Lillie_Matthiessen_(Schiff),de,3007881
11552,http://www.wikidata.org/entity/Q17763995,https://no.wikipedia.org/wiki/DS_%C2%ABImperator%C2%BB_(1905),nb,3007881
11553,http://www.wikidata.org/entity/Q17764015,https://no.wikipedia.org/wiki/DS_%C2%ABJohn_Wilson%C2%BB_(1893),nb,5600515
11554,http://www.wikidata.org/entity/Q17764043,https://no.wikipedia.org/wiki/DS_%C2%ABKari%C2%BB_(1947),nb,5015476
11555,http://www.wikidata.org/entity/Q17764053,https://no.wikipedia.org/wiki/DS_%C2%ABKatie%C2%BB_(1902),nb,1150075
11556,http://www.wikidata.org/entity/Q17764070,https://no.wikipedia.org/wiki/DS_%C2%ABKonsul_Olsen%C2%BB_(1918),nb,3008092
11557,http://www.wikidata.org/entity/Q17764084,https://no.wikipedia.org/wiki/DS_%C2%ABKrosfond%C2%BB_(1920),nb,5601309
11558,http://www.wikidata.org/entity/Q17764106,https://nn.wikipedia.org/wiki/DS_%C2%ABLyra%C2%BB_(1905),nn,5602269
11559,http://www.wikidata.org/entity/Q17764106,https://no.wikipedia.org/wiki/DS_%C2%ABLyra%C2%BB_(1905),nb,5602269
11560,http://www.wikidata.org/entity/Q17764126,https://no.wikipedia.org/wiki/DS_%C2%ABNavigator%C2%BB_(1901),nb,5601513
11561,http://www.wikidata.org/entity/Q17764232,https://no.wikipedia.org/wiki/DS_%C2%ABStavanger%C2%BB_(1867),nb,5610570
11562,http://www.wikidata.org/entity/Q17764237,https://no.wikipedia.org/wiki/DS_%C2%ABStyrbj%C3%B8rn%C2%BB,nb,6403084
11563,http://www.wikidata.org/entity/Q7868833,https://en.wikipedia.org/wiki/USS_Density_(AM-218),en,6421593
11564,http://www.wikidata.org/entity/Q7868833,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%AF%D9%86%D8%B3%DB%8C%D8%AA%DB%8C_(%D8%A7%DB%8C%E2%80%8C%D8%A7%D9%85-%DB%B2%DB%B1%DB%B8),fa,6421593
11565,http://www.wikidata.org/entity/Q7868833,https://pl.wikipedia.org/wiki/USS_Density_(AM-218),pl,6421593
11566,http://www.wikidata.org/entity/Q7868925,https://en.wikipedia.org/wiki/USS_Dorchester_(APB-46),en,8133059
11567,http://www.wikidata.org/entity/Q7868925,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%AF%D9%88%D8%B1%DA%86%D8%B3%D8%AA%D8%B1_(%D8%A7%DB%8C%E2%80%8C%D9%BE%DB%8C%E2%80%8C%D8%A8%DB%8C-%DB%B4%DB%B6),fa,8133059
11568,http://www.wikidata.org/entity/Q7869168,https://en.wikipedia.org/wiki/USS_Endymion_(ARL-9),en,8332461
11569,http://www.wikidata.org/entity/Q7869168,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%A7%D9%86%D8%AF%D9%88%D9%85%DB%8C%D9%88%D9%86_(%D8%A7%DB%8C%E2%80%8C%D8%A2%D8%B1%D8%A7%D9%84-%DB%B9),fa,8332461
11570,http://www.wikidata.org/entity/Q7869168,https://pt.wikipedia.org/wiki/USS_LST-513,pt,8332461
11571,http://www.wikidata.org/entity/Q7869352,https://en.wikipedia.org/wiki/USS_Fentress_(AK-180),en,7619783
11572,http://www.wikidata.org/entity/Q7869352,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%81%D9%86%D8%AA%D8%B1%D8%B3_(%D8%A7%DB%8C%E2%80%8C%DA%A9%DB%8C-%DB%B1%DB%B8%DB%B0),fa,7619783
11573,http://www.wikidata.org/entity/Q7869408,https://en.wikipedia.org/wiki/USS_Flint_(AE-32),en,8970720
11574,http://www.wikidata.org/entity/Q7869408,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%81%D9%84%DB%8C%D9%86%D8%AA_(%D8%A7%DB%8C%E2%80%8C%D8%A6%DB%8C-%DB%B3%DB%B2),fa,8970720
11575,http://www.wikidata.org/entity/Q7869420,https://en.wikipedia.org/wiki/USS_Floyd_County_(LST-762),en,7629879
11576,http://www.wikidata.org/entity/Q7869420,https://pt.wikipedia.org/wiki/USS_LST-762,pt,7629879
11577,http://www.wikidata.org/entity/Q7869543,https://en.wikipedia.org/wiki/USS_Gadsden_(AK-182),en,5396399
11578,http://www.wikidata.org/entity/Q7869543,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%AF%D8%AF%D8%B2%D8%AF%D9%86_(%D8%A7%DB%8C%E2%80%8C%DA%A9%DB%8C-%DB%B1%DB%B8%DB%B2),fa,5396399
11579,http://www.wikidata.org/entity/Q7869606,https://en.wikipedia.org/wiki/USS_General_A._W._Brewster_(AP-155),en,6903204
11580,http://www.wikidata.org/entity/Q7869611,https://en.wikipedia.org/wiki/USS_General_C._C._Ballou_(AP-157),en,6903149
11581,http://www.wikidata.org/entity/Q7869608,https://en.wikipedia.org/wiki/USS_General_A._W._Greely_(AP-141),en,6904791
11582,http://www.wikidata.org/entity/Q7869614,https://en.wikipedia.org/wiki/USS_General_C._H._Muir_(AP-142),en,6904806
11583,http://www.wikidata.org/entity/Q7869615,https://en.wikipedia.org/wiki/USS_General_E._T._Collins_(AP-147),en,6904818
11584,http://www.wikidata.org/entity/Q7869612,https://en.wikipedia.org/wiki/USS_General_C._G._Morton_(AP-138),en,6801183
11585,http://www.wikidata.org/entity/Q7869613,https://en.wikipedia.org/wiki/USS_General_D._E._Aultman_(AP-156),en,6903216
11586,http://www.wikidata.org/entity/Q7869616,https://en.wikipedia.org/wiki/USS_General_G._O._Squier_(AP-130),en,6413730
11587,http://www.wikidata.org/entity/Q7869623,https://en.wikipedia.org/wiki/USS_General_H._B._Freeman_(AP-143),en,6903199
11588,http://www.wikidata.org/entity/Q7869624,https://en.wikipedia.org/wiki/USS_General_H._F._Hodges_(AP-144),en,6903175
11589,http://www.wikidata.org/entity/Q7869630,https://en.wikipedia.org/wiki/USS_General_J._R._Brooke_(AP-132),en,6413742
11590,http://www.wikidata.org/entity/Q7869629,https://en.wikipedia.org/wiki/USS_General_J._H._McRae_(AP-149),en,6904820
11591,http://www.wikidata.org/entity/Q7869635,https://en.wikipedia.org/wiki/USS_General_M._B._Stewart_(AP-140),en,6810677
11592,http://www.wikidata.org/entity/Q7869635,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%98%D9%86%D8%B1%D8%A7%D9%84_%D8%A7%D9%85_%D8%A8%DB%8C_%D8%A7%D8%B3%D8%AA%DB%8C%D9%88%D8%A7%D8%B1%D8%AA_(%D8%A7%DB%8C%E2%80%8C%D9%BE%DB%8C-%DB%B1%DB%B4%DB%B0),fa,6810677
11593,http://www.wikidata.org/entity/Q7869632,https://en.wikipedia.org/wiki/USS_General_John_Pope_(AP-110),en,8332851
11594,http://www.wikidata.org/entity/Q7869633,https://en.wikipedia.org/wiki/USS_General_LeRoy_Eltinge_(AP-154),en,7027215
11595,http://www.wikidata.org/entity/Q7869639,https://en.wikipedia.org/wiki/USS_General_M._M._Patrick_(AP-150),en,6903137
11596,http://www.wikidata.org/entity/Q7869639,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%98%D9%86%D8%B1%D8%A7%D9%84_%D8%A7%D9%85_%D8%A7%D9%85_%D9%BE%D8%AA%D8%B1%DB%8C%DA%A9_(%D8%A7%DB%8C%E2%80%8C%D9%BE%DB%8C-%DB%B1%DB%B5%DB%B0),fa,6903137
11597,http://www.wikidata.org/entity/Q7869636,https://en.wikipedia.org/wiki/USS_General_M._L._Hersey_(AP-148),en,6903228
11598,http://www.wikidata.org/entity/Q7869636,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%98%D9%86%D8%B1%D8%A7%D9%84_%D8%A7%D9%85%E2%80%8C%D8%A7%D9%84_%D9%87%D8%B1%D8%B3%DB%8C_(%D8%A7%DB%8C%E2%80%8C%D9%BE%DB%8C-%DB%B1%DB%B4%DB%B8),fa,6903228
11599,http://www.wikidata.org/entity/Q7869640,https://en.wikipedia.org/wiki/USS_General_O._H._Ernst_(AP-133),en,6413754
11600,http://www.wikidata.org/entity/Q7869641,https://en.wikipedia.org/wiki/USS_General_Omar_Bundy_(AP-152),en,5127956
11601,http://www.wikidata.org/entity/Q7869651,https://en.wikipedia.org/wiki/USS_General_R._M._Blatchford_(AP-153),en,6121113
11602,http://www.wikidata.org/entity/Q7869649,https://en.wikipedia.org/wiki/USS_General_R._L._Howze_(AP-134),en,6904832
11603,http://www.wikidata.org/entity/Q7869654,https://en.wikipedia.org/wiki/USS_General_Stuart_Heintzelman_(AP-159),en,6903187
11604,http://www.wikidata.org/entity/Q7869652,https://en.wikipedia.org/wiki/USS_General_S._D._Sturgis_(AP-137),en,6810691
11605,http://www.wikidata.org/entity/Q7869656,https://en.wikipedia.org/wiki/USS_General_T._H._Bliss_(AP-131),en,6413778
11606,http://www.wikidata.org/entity/Q7869662,https://en.wikipedia.org/wiki/USS_General_W._F._Hase_(AP-146),en,6904856
11607,http://www.wikidata.org/entity/Q7869663,https://en.wikipedia.org/wiki/USS_General_W._G._Haan_(AP-158),en,6904868
11608,http://www.wikidata.org/entity/Q7869661,https://en.wikipedia.org/wiki/USS_General_W._C._Langfitt_(AP-151),en,6904844
11609,http://www.wikidata.org/entity/Q7869666,https://de.wikipedia.org/wiki/Emerald_Seas,de,5284053
11610,http://www.wikidata.org/entity/Q7869666,https://en.wikipedia.org/wiki/USS_General_W._P._Richardson_(AP-118),en,5284053
11611,http://www.wikidata.org/entity/Q7869664,https://en.wikipedia.org/wiki/USS_General_W._M._Black_(AP-135),en,6801171
11612,http://www.wikidata.org/entity/Q7869665,https://en.wikipedia.org/wiki/USS_General_W._H._Gordon_(AP-117),en,8424630
11613,http://www.wikidata.org/entity/Q7869668,https://en.wikipedia.org/wiki/USS_General_William_Weigel_(AP-119),en,8424642
11614,http://www.wikidata.org/entity/Q7869734,https://cs.wikipedia.org/wiki/USCGC_Glacier_(WAGB-4),cs,6123672
11615,http://www.wikidata.org/entity/Q7869734,https://de.wikipedia.org/wiki/USS_Glacier_(AGB-4),de,6123672
11616,http://www.wikidata.org/entity/Q7869734,https://en.wikipedia.org/wiki/USS_Glacier_(AGB-4),en,6123672
11617,http://www.wikidata.org/entity/Q7869734,https://nn.wikipedia.org/wiki/USS_%C2%ABGlacier%C2%BB,nn,6123672
11618,http://www.wikidata.org/entity/Q7869734,https://no.wikipedia.org/wiki/USS_%C2%ABGlacier%C2%BB,nb,6123672
11619,http://www.wikidata.org/entity/Q7869734,https://tr.wikipedia.org/wiki/USCGC_Glacier,tr,6123672
11620,http://www.wikidata.org/entity/Q7869734,https://cs.wikipedia.org/wiki/USCGC_Glacier_(WAGB-4),cs,6123672
11621,http://www.wikidata.org/entity/Q7869734,https://de.wikipedia.org/wiki/USS_Glacier_(AGB-4),de,6123672
11622,http://www.wikidata.org/entity/Q7869734,https://en.wikipedia.org/wiki/USS_Glacier_(AGB-4),en,6123672
11623,http://www.wikidata.org/entity/Q7869734,https://nn.wikipedia.org/wiki/USS_%C2%ABGlacier%C2%BB,nn,6123672
11624,http://www.wikidata.org/entity/Q7869734,https://no.wikipedia.org/wiki/USS_%C2%ABGlacier%C2%BB,nb,6123672
11625,http://www.wikidata.org/entity/Q7869734,https://tr.wikipedia.org/wiki/USCGC_Glacier,tr,6123672
11626,http://www.wikidata.org/entity/Q7869766,https://en.wikipedia.org/wiki/USS_Goldcrest_(AMCU-24),en,5000641
11627,http://www.wikidata.org/entity/Q7869766,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%AF%D9%84%D8%AF%DA%A9%D8%B1%D8%B3%D8%AA_(%D8%A7%DB%8C%E2%80%8C%D8%A7%D9%85%E2%80%8C%D8%B3%DB%8C%E2%80%8C%DB%8C%D9%88-%DB%B2%DB%B4),fa,5000641
11628,http://www.wikidata.org/entity/Q7869776,https://en.wikipedia.org/wiki/USS_Goodhue_(APA-107),en,5144538
11629,http://www.wikidata.org/entity/Q7869776,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%DA%AF%D9%88%D8%AF%D9%87%DB%8C%D9%88_(%D8%A7%DB%8C%E2%80%8C%D9%BE%DB%8C%E2%80%8C%D8%A7%DB%8C-%DB%B1%DB%B0%DB%B7),fa,5144538
11630,http://www.wikidata.org/entity/Q7869986,https://en.wikipedia.org/wiki/USS_Hampshire_County_(LST-819),en,7629881
11631,http://www.wikidata.org/entity/Q7869986,https://pt.wikipedia.org/wiki/USS_LST-819,pt,7629881
11632,http://www.wikidata.org/entity/Q7870057,https://en.wikipedia.org/wiki/USS_Haven_(AH-12),en,6929296
11633,http://www.wikidata.org/entity/Q7870057,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%87%DB%8C%D9%88%D9%86_(%D8%A7%DB%8C%E2%80%8C%D8%A7%DA%86-%DB%B1%DB%B2),fa,6929296
11634,http://www.wikidata.org/entity/Q7870137,https://en.wikipedia.org/wiki/USS_Herkimer_(AK-188),en,7338341
11635,http://www.wikidata.org/entity/Q7870137,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%87%D8%B1%DA%A9%DB%8C%D9%85%D8%B1_(%D8%A7%DB%8C%E2%80%8C%DA%A9%DB%8C-%DB%B1%DB%B8%DB%B8),fa,7338341
11636,http://www.wikidata.org/entity/Q7870177,https://en.wikipedia.org/wiki/USS_Hidalgo_(AK-189),en,5297311
11637,http://www.wikidata.org/entity/Q7870177,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%87%DB%8C%D8%AF%D8%A7%D9%84%DA%AF%D9%88_(%D8%A7%DB%8C%E2%80%8C%DA%A9%DB%8C-%DB%B1%DB%B8%DB%B9),fa,5297311
11638,http://www.wikidata.org/entity/Q7870259,https://en.wikipedia.org/wiki/Houma_(YTB-811),en,8990457
11639,http://www.wikidata.org/entity/Q7870259,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%87%D9%88%D9%85%D8%A7_(%D9%88%D8%A7%DB%8C%E2%80%8C%D8%AA%DB%8C%E2%80%8C%D8%A8%DB%8C-%DB%B8%DB%B1%DB%B1),fa,8990457
11640,http://www.wikidata.org/entity/Q7870260,https://en.wikipedia.org/wiki/USS_Housatonic_(AO-35),en,5212426
11641,http://www.wikidata.org/entity/Q7870260,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D9%87%D9%88%D8%B3%D8%AA%D8%A7%D9%86%DB%8C%DA%A9_(%D8%A7%DB%8C%E2%80%8C%D8%A7%D9%88-%DB%B3%DB%B5),fa,5212426
11642,http://www.wikidata.org/entity/Q7870324,https://en.wikipedia.org/wiki/Hyannis_(YTB-817),en,8744688
11643,http://www.wikidata.org/entity/Q7870526,https://en.wikipedia.org/wiki/USS_Jekyl_(AG-135),en,5043605
11644,http://www.wikidata.org/entity/Q7870526,https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D8%A7%D8%B3%E2%80%8C%D8%A7%D8%B3_%D8%AC%DA%A9%DB%8C%D9%84_(%D8%A7%DB%8C%E2%80%8C%D8%AC%DB%8C-%DB%B1%DB%B3%DB%B5),fa,5043605
11645,http://www.wikidata.org/entity/Q24876743,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%81%A4%E3%82%8B%E3%81%8E,ja,9168518
11646,http://www.wikidata.org/entity/Q24877027,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E6%A4%BF,ja,7405338
11647,http://www.wikidata.org/entity/Q24877187,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%BC%E3%83%91%E3%83%AC%E3%82%B9,ja,7535236
11648,http://www.wikidata.org/entity/Q24891170,https://ja.wikipedia.org/wiki/%E3%82%84%E3%81%BE%E3%81%A8_(%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC%E3%83%BB%E5%88%9D%E4%BB%A3),ja,9263150
11649,http://www.wikidata.org/entity/Q24891170,https://fr.wikipedia.org/wiki/Stena_Nova,fr,9263150
11650,http://www.wikidata.org/entity/Q24891199,https://ja.wikipedia.org/wiki/%E3%81%A4%E3%81%8F%E3%81%97_(%E3%83%95%E3%82%A7%E3%83%AA%E3%83%BC),ja,9263162
11651,http://www.wikidata.org/entity/Q24891199,https://fr.wikipedia.org/wiki/Tsukushi_(ferry),fr,9263162
11652,http://www.wikidata.org/entity/Q24895171,https://ja.wikipedia.org/wiki/%E3%81%B0%E3%81%82%E3%82%86,ja,8718562
11653,http://www.wikidata.org/entity/Q24898362,https://ja.wikipedia.org/wiki/%E3%81%95%E3%82%93%E3%81%B5%E3%82%89%E3%82%8F%E3%81%82_%E3%81%97%E3%82%8C%E3%81%A8%E3%81%93,ja,9236717
11654,http://www.wikidata.org/entity/Q24899807,https://ja.wikipedia.org/wiki/%E5%A4%AA%E5%8F%A4,ja,9697284
11655,http://www.wikidata.org/entity/Q24899887,https://ja.wikipedia.org/wiki/%E3%81%95%E3%82%93%E3%81%B5%E3%82%89%E3%82%8F%E3%81%82_%E3%81%A0%E3%81%84%E3%81%9B%E3%81%A4,ja,9236705
11656,http://www.wikidata.org/entity/Q24902108,https://ja.wikipedia.org/wiki/%E3%81%B3%E3%82%8B%E3%81%9F%E3%81%99,ja,9031521
11657,http://www.wikidata.org/entity/Q24909237,https://de.wikipedia.org/wiki/Kronprins_Haakon,de,9739587
11658,http://www.wikidata.org/entity/Q24909237,https://en.wikipedia.org/wiki/RV_Kronprins_Haakon,en,9739587
11659,http://www.wikidata.org/entity/Q24909237,https://fr.wikipedia.org/wiki/RV_Kronprins_Haakon,fr,9739587
11660,http://www.wikidata.org/entity/Q24909237,https://no.wikipedia.org/wiki/FF_%C2%ABKronprins_Haakon%C2%BB,nb,9739587
11661,http://www.wikidata.org/entity/Q24909237,https://sv.wikipedia.org/wiki/R/V_Kronprins_Haakon,sv,9739587
11662,http://www.wikidata.org/entity/Q24911051,https://en.wikipedia.org/wiki/Pearl_Mist,en,9412701
11663,http://www.wikidata.org/entity/Q24939330,https://fr.wikipedia.org/wiki/CMA-CGM_Jacques_Junior,fr,9722716
11664,http://www.wikidata.org/entity/Q24997874,https://en.wikipedia.org/wiki/Union_Rotorua,en,7366221
11665,http://www.wikidata.org/entity/Q25044899,https://en.wikipedia.org/wiki/SS_Fizik_Kurchatov,en,5404093
11666,http://www.wikidata.org/entity/Q25059064,https://en.wikipedia.org/wiki/Algosteel,en,6613299
11667,http://www.wikidata.org/entity/Q25059194,https://en.wikipedia.org/wiki/Algogulf,en,5166847
11668,http://www.wikidata.org/entity/Q25106391,https://en.wikipedia.org/wiki/Asian_Hercules_II,en,8639297
11669,http://www.wikidata.org/entity/Q25110900,https://de.wikipedia.org/wiki/Genting_Dream,de,9733105
11670,http://www.wikidata.org/entity/Q25110900,https://en.wikipedia.org/wiki/Genting_Dream,en,9733105
11671,http://www.wikidata.org/entity/Q25110900,https://no.wikipedia.org/wiki/MS_%C2%ABGenting_Dream%C2%BB,nb,9733105
11672,http://www.wikidata.org/entity/Q25110900,https://zh-yue.wikipedia.org/wiki/%E9%9B%B2%E9%A0%82%E5%A4%A2%E8%99%9F,yue,9733105
11673,http://www.wikidata.org/entity/Q25110900,https://zh.wikipedia.org/wiki/%E9%9B%B2%E9%A0%82%E5%A4%A2%E8%99%9F%E9%83%B5%E8%BC%AA,zh,9733105
11674,http://www.wikidata.org/entity/Q25134103,https://en.wikipedia.org/wiki/Arktika_(2016_icebreaker),en,9694725
11675,http://www.wikidata.org/entity/Q25134103,"https://fr.wikipedia.org/wiki/Arktika_(brise-glace,_2016)",fr,9694725
11676,http://www.wikidata.org/entity/Q25134103,"https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BA%D1%82%D0%B8%D0%BA%D0%B0_(%D0%BB%D0%B5%D0%B4%D0%BE%D0%BA%D0%BE%D0%BB,_2016)",ru,9694725
11677,http://www.wikidata.org/entity/Q25134103,https://uk.wikipedia.org/wiki/%D0%90%D1%80%D0%BA%D1%82%D0%B8%D0%BA%D0%B0_(%D0%BA%D1%80%D0%B8%D0%B3%D0%BE%D0%BB%D0%B0%D0%BC_%D1%82%D0%B8%D0%BF%D1%83_%D0%9B%D0%9A-60%D0%AF),uk,9694725
11678,http://www.wikidata.org/entity/Q25134103,"https://de.wikipedia.org/wiki/Arktika_(Schiff,_2020)",de,9694725
11679,http://www.wikidata.org/entity/Q25171742,https://en.wikipedia.org/wiki/Afon_Braint_(tugboat),en,9321067
11680,http://www.wikidata.org/entity/Q25171782,https://en.wikipedia.org/wiki/RMAS_Lodestone_(A115),en,7813913
11681,http://www.wikidata.org/entity/Q25172021,https://en.wikipedia.org/wiki/DB9_(yacht),en,1011496
11682,http://www.wikidata.org/entity/Q25172073,https://de.wikipedia.org/wiki/MSC_Maya,de,9708679
11683,http://www.wikidata.org/entity/Q25172073,https://en.wikipedia.org/wiki/MSC_Maya,en,9708679
11684,http://www.wikidata.org/entity/Q25172073,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%E2%80%8C%D8%A7%D8%B3%E2%80%8C%D8%B3%DB%8C_%D9%85%D8%A7%DB%8C%D8%A7,fa,9708679
11685,http://www.wikidata.org/entity/Q25172073,https://it.wikipedia.org/wiki/MSC_Maya,it,9708679
